"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"285";"Mittag";"Erstes deutsches LNG-Terminal / Umweltministerin Steffi Lemke zum Stand der UN-Weltnaturkonferenz / Tunesien wählt ein neues Parlament / Interview der Woche mit Alice Weidel";"https://www.sr-mediathek.de/index.php?seite=7&id=28583&pnr=&tbl=pf";"Katrin Aue";29M 59S;2022-12-17
"286";"Mittag";"Massive Angriffswelle auf Ukraine läuft / Whistleblower-Schutz im Bundestag /Arzneimittelmangel und Kinderkliniken: Kritik wächst";"https://www.sr-mediathek.de/index.php?seite=7&id=28565&pnr=&tbl=pf";"Jochen Marmit";30M 10S;2022-12-16
"287";"Mittag";" Festakt 75 Jahre saarländische Verfassung / Ukraine-Update: westliche Flugwehr ist die Hoffnung / Zwischen Bangen und Hoffen - drei Monate nach dem Tod Jina Mahsa Aminis";"https://www.sr-mediathek.de/index.php?seite=7&id=28544&pnr=&tbl=pf";"Stephan Deppen";30M 5S;2022-12-15
"288";"Mittag";"Regierungserklärung Scholz vor EU-Gipfeln / Öl-Embargo trifft griechische Reeder kaum / China eine Woche nach dem Ende von Null Covid"".";"https://www.sr-mediathek.de/index.php?seite=7&id=28531&pnr=&tbl=pf";"Stephan Deppen";29M 44S;2022-12-14
"289";"Mittag";"Straßburg: Ungarn - EU friert Gelder ein / Die Italian Connection im Korruptionsskandal des Europäischen Parlaments / Selenskyj rechnet mit weiteren Angriffen auf Energie-Infrastruktur und Internationale Ukrainekonferenz in Paris";"https://www.sr-mediathek.de/index.php?seite=7&id=28520&pnr=&tbl=pf";"Lisa Krauser";30M 15S;2022-12-13
"290";"Mittag";"Korruptionsskandal um Parlamentsvize Eva Kaili / Reichsbürgerrazzia Thema in Bundestagausschüssen / Japan reaktiviert alte Atomkraftwerke / Weihnachtsshopping online: ja oder nein?";"https://www.sr-mediathek.de/index.php?seite=7&id=28510&pnr=&tbl=pf";"Katrin Aue";29M 36S;2022-12-12
"291";"Mittag";"Mögliche bewaffnete Geiselnahme in Dresdner InnenstadtErste Erkennisse / Symbolische Vertragsunterzeichnung in Heusweiler: SVolt bindet sich langfristig  /Interview der Woche mit Lars Feld, ehemaliger Vorsitzender der Wirtschaftsweisen";"https://www.sr-mediathek.de/index.php?seite=7&id=28492&pnr=&tbl=pf";"Katrin Aue";30M 4S;2022-12-10
"292";"Mittag";"Ergebnisse der MPK . Wann kommt das 49-Euro-Ticket? / Razzien gegen Reichsbürger: Was mit den Verdächtigen passiert / Schengen-Abstimmung - Bulgarien und Rumänien müssen draußen bleiben, Kroatien kommt rein.";"https://www.sr-mediathek.de/index.php?seite=7&id=28472&pnr=&tbl=pf";"Peter Weitzmann";29M 57S;2022-12-09
"293";"Mittag";"Nach Großrazzia gegen Reichsbürger - Neue Erkenntnisse? / Putin geht von langem Krieg gegen Ukraine aus / Wirecard-Strafprozess hat begonnen / Wer übernimmt Nachfolge an der DFL-Spitze?";"https://www.sr-mediathek.de/index.php?seite=7&id=28450&pnr=&tbl=pf";"Lisa Krauser";30M 18S;2022-12-08
"294";"Mittag";"Bewaffnete Reichsbürger-Gruppe plante Umsturz / Razzia im Reichsbürgermilieu - auch Saarland betroffen / Letzte Sitzung des saarländischen Landtags. Verabschiedung des Transformationsfonds / Start Weltartenschutzkonferenz in Montreal - Wie steht es um den Artenschutz in Deutschland? / Nach Protesten gegen Null-Covid-Politik - Chinesische Staatsführung lenkt ein / US-Senat: Entscheidung in Georgia";"https://www.sr-mediathek.de/index.php?seite=7&id=28436&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2022-12-07
"295";"Mittag";"KrankenhausreformRegierungskommission macht Vorschläge/Ursachen für den Verlust der Artenvielfalt/DFB trennt sich von BierhoffWer wird Nachfolger?";"https://www.sr-mediathek.de/index.php?seite=7&id=28422&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2022-12-06
"296";"Mittag";"Seeweg in EU dicht - Russische Reaktionen auf Ölembargos und Preisdeckel / EU-Sanktionen, Opec-Sitzung  was macht der Ölpreis? /  Schlechte Stimmung: EU und USA streiten über Subventionen / Stockholm - Sipri-Bericht zu weltweiten Rüstungsverkäufen 2021 / Israelisches Militär zerstört Grundschule im Westjordanland / Proteste in China erstickt: Wie gefährlich es ist, darüber zu sprechen / Verdi-Bundesvorsitzender im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=28409&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2022-12-05
"297";"Mittag";"Ölpreisdeckel und ImportverbotEU will Druck auf Putin steigern/Bahnstreik in FrankreichWie schlimm ist es?/IdW mit Christian Lindner, Bundesfinanzminister, FDP.";"https://www.sr-mediathek.de/index.php?seite=7&id=28395&pnr=&tbl=pf";"Yvonne Schleinhege";30M 13S;2022-12-03
"298";"Mittag";"Bundestag zu Chancen-Aufenthaltsgesetz / HWK macht erstmal weiter so / Reportage: Eine Geburtsklinik in Kiew und China nach den Protesten: Mehr Kontrolle hier, ein Zuckerchen da";"https://www.sr-mediathek.de/index.php?seite=7&id=28380&pnr=&tbl=pf";"Stephan Deppen";29M 48S;2022-12-02
"299";"Mittag";"Corona: Dax kracht unter 10.000 Punkte / Sondertreffen Agrarminister wegen Düngeverordnung / Update Trump und Einreiseverbot für Europäer";"https://www.sr-mediathek.de/index.php?seite=7&id=14797&pnr=&tbl=pf";"Isabelle Tentrup";29M 34S;2020-03-12
"300";"Mittag";"Xavier richtet in Norddeutschland schwere schäden an/Interview zur Bertelsmann-Wahlanalyse, Klaudia Wegschaider/Schärfere Waffengesetze USA? /Banken verlassen Katalonien.";"https://www.sr-mediathek.de/index.php?seite=7&id=2471&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-06
"301";"Mittag";"Erste öffentliche Geheimdienst-Anhörung/Generalbundesanwalt beendet Untersuchungen zu NSA/Freundin von las-Vegas-Attentäter wusste von nichts/Letzte Runde für Dreamer in USA/Henyckes zu Bayern?";"https://www.sr-mediathek.de/index.php?seite=7&id=2449&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-05
"302";"Mittag";"Trump reist nach Las Vegas/Kuba kritisiert Ausweisung von Diplomaten/Tory-Parteitag vor der May-Rede/Bundesverfassungsgericht zu Numerus Clausus/G9 Volksbegehren hat begonnen.";"https://www.sr-mediathek.de/index.php?seite=7&id=2431&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-04
"303";"Mittag";"Merkel sauer, Politiker fordern mehr Druck: Türkei Festnahmen /Harvey und die Jahrhundertflut  Persönlicher Rückblick auf eine Woche im Krisengebiet in Texas/IdW mit Bodo Busse, Generalintendant Staatstheater.";"https://www.sr-mediathek.de/index.php?seite=7&id=1853&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2017-09-02
"304";"Mittag";"Hoffentlich zahlt die Versicherung - Aufräumen nach Harvey/Gespräch: Die verheerenden Fluten in Südasien /Speicherwut? BKA-Präsident zu Datenspeicherung/Israel will Gesetze zur Abschiebung von Afrikanern verschärfen.";"https://www.sr-mediathek.de/index.php?seite=7&id=1837&pnr=&tbl=pf";"Uli Hauck";30M 0S;2017-09-01
"305";"Mittag";"Explosionen in Chemiefabrik nach Flut/Dramatische Fluten in Südasien/3. Brexit-Verhandlungsrunde vorbei/Schröder bleibt bei seinen Rosneft-Plänen/Korrikette: Touristen überlaufen Game-of-Thrones-Drehorte.";"https://www.sr-mediathek.de/index.php?seite=7&id=1814&pnr=&tbl=pf";"Thomas Shihabi";30M 13S;2017-08-31
"306";"Abend";"Baerbock drängt auf Fortsetzung der Waffenruhe / OSZE-Chefin behält ihren Posten / Scholz beim Weltklimagipfel in Dubai / Neue Kämpfe im Gazastreifen / US-Wahlkampf: Newsom und DeSantis liefern sich Schlagabtausch";"https://www.sr-mediathek.de/index.php?seite=7&id=33224&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-12-01
"307";"Abend";"Nahost aktuell / Lawrow beschimpft OSZE / Weltklimagipfel mit Coup eröffnet / OVG-Urteil - Deutschland nicht auf Klimakurs / Stadtrat SB gegen Landesentwicklungsplan / Russland verbietet Aktivitäten der LGBTQ-Bewegung";"https://www.sr-mediathek.de/index.php?seite=7&id=33196&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-11-30
"308";"Abend";"Abschluss NATO-Tagung mit Kuleba / Schuldenbremsen-Drama und die Union / Steinmeier in Katar / NATO-Ukraine-Rat / Rene Benkos Signa meldet Insolvenz an / Nach der Betriebsversammlung Ford";"https://www.sr-mediathek.de/index.php?seite=7&id=33181&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-11-29
"309";"Abend";"Michelin - Werk Homburg wird geschlossen / Lage in Gaza / Nato- Außenministertreffen in Brüssel / Vor der Weltklimakonferenz: Folgen des Wandels für Deutschland / LPK mit Finanzminister v. Weizsäcker";"https://www.sr-mediathek.de/index.php?seite=7&id=33162&pnr=&tbl=pf";"Jochen Marmit";29M 59S;2023-11-28
"310";"Abend";"Wie geht's weiter mit dem Transformationsfonds? / Autogipfel beim Kanzler / Faeser bei den Visegrad-Staaten / Aktuelle Lage in Gaza / Prozessauftakt wegen Mordes an Paty / Niederlande: schwierige Regierungsbildung";"https://www.sr-mediathek.de/index.php?seite=7&id=33150&pnr=&tbl=pf";"Jochen Marmit";30M 38S;2023-11-27
"311";"Abend";"Aachener insolvent / Feuerpause im Gazastreifen / Bundesrat kommt Krankenhäusern entgegen / Kanzler zum Haushaltsloch / Bundesparteitag der Grünen / Tarifverhandlungen Bahn/GDL gescheitert / Herbsttagung des Bundeskriminalamts";"https://www.sr-mediathek.de/index.php?seite=7&id=33123&pnr=&tbl=pf";"Jochen Marmit";30M 2S;2023-11-24
"312";"Abend";"Krieg in Nahost und unsere Schulen / Der Tag nach dem politischen Beben in NL / Ex-Pfarrer von Freisen aus Klerikerstand entlassen / Lokführer-Tarifrunde geht weiter - ohne Bewegung.";"https://www.sr-mediathek.de/index.php?seite=7&id=33097&pnr=&tbl=pf";"Jochen Marmit";30M 1S;2023-11-23
"313";"Abend";"Virtueller G20-Gipfel in Neu DelhiPutin nimmt teil / Ampel verschiebt Beschluss des Haushalts 2024 / Rundgang Globus Markthalle Dudweiler / Innenausschuss: Potentialanalyse der Polizei.";"https://www.sr-mediathek.de/index.php?seite=7&id=33085&pnr=&tbl=pf";"Sarah Sassou";29M 55S;2023-11-22
"314";"Abend";"Lage Gaza/Israel / Nie so wichtig wie heute? - Der Dialog mit Deutschlands Muslimen / Nach dem Karlsruher Urteil - Expertenanhörung im Haushaltsausschuss / EU-Parlament stimmt über Recht auf Reparatur ab / ACEA-Neuwagenzahlen - Warum schwächelt Deutschland beim Autoabsatz?";"https://www.sr-mediathek.de/index.php?seite=7&id=33072&pnr=&tbl=pf";"Isabelle Tentrup";30M 0S;2023-11-21
"315";"Abend";"60 Milliarden-Loch - wie soll es weitergehen? / Landes-PK -  Nach Urteil des BundesVerfG / Rücktritt der EKD-Vorsitzenden Kurschus / Afrika als Wunschpartner - 'Compact with Africa' in Berlin / Bürokratiekosten so hoch wie nie";"https://www.sr-mediathek.de/index.php?seite=7&id=33059&pnr=&tbl=pf";"Isabelle Tentrup";31M 15S;2023-11-20
"316";"Abend";"Erdogan-Besuch in Berlin / 50 Jahre Studenten-Aufstand: Athen gedenkt der Toten / Neues Fachkräfteeinwanderungsgesetz / BGH: Kosten für die Verwahrung eines abgeschleppten Autos / Streit bei der Bahn spitzt sich zu";"https://www.sr-mediathek.de/index.php?seite=7&id=33031&pnr=&tbl=pf";"Florian mayer";29M 55S;2023-11-17
"317";"Abend";"Haushaltsbereinigung für den Etat 2024 / EU erlaubt Glyphosat-Einsatz weitere zehn Jahre / Bund zu Glyphosat-Entscheidung der EU / Israel/Gaza / Razzia bei Islamischem Zentrum Hamburg / Russland: Haftstrafe gegen Künstlerin";"https://www.sr-mediathek.de/index.php?seite=7&id=33009&pnr=&tbl=pf";"Stephan Deppen";30M 39S;2023-11-16
"318";"Abend";"Lage in Gaza / Saarland wegen Urteil entspannt / Deutsch-ukrainische Partnerschaftskonferenz u.a. mit Steinmeier / Landtag zu Bürgerräten / LondonUrteil zur Ruanda-Politik / GDL-Warnstreik / Kanzler-Befragung im Bundestag";"https://www.sr-mediathek.de/index.php?seite=7&id=32996&pnr=&tbl=pf";"Stephan Deppen";30M 14S;2023-11-15
"319";"Abend";"Linke Bundestagsfraktion beschließt Selbstauflösung / Israel aktuelle Lage / Bürgergeld-Debatte nimmt Fahrt auf / 8 Jahre Jugendstrafe für tödliche Schüsse in Schiffweiler.";"https://www.sr-mediathek.de/index.php?seite=7&id=32974&pnr=&tbl=pf";"Stephan Deppen";29M 51S;2023-11-14
"320";"Abend";"Aktuelle Lage Israel / Kabinettsumbildung in Großbritannien - Kommentar / Kampagne gegen sexuellen Missbrauch / Glücksspielatlas Deutschland / Anklage gegen Peter ST. im Fall Yeboah";"https://www.sr-mediathek.de/index.php?seite=7&id=32963&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-11-13
"321";"Abend";"Nahost aktuell / Justizministerkonferenz / Scholz und Pistorius bei Bundeswehrtagung / Humanitäre Katastrophe im Ostkongo / Stiftungsfinanzierungsgesetz / Koalitionsentscheid in Hessen";"https://www.sr-mediathek.de/index.php?seite=7&id=32938&pnr=&tbl=pf";"Katrin Aue";29M 23S;2023-11-10
"322";"Abend";"Industriestrompreis kommt / Was heißt Industriestrompreis fürs Saarland? / Lage in Israel/Gaza / Kommentar: Netanjahu unter Druck / Hürden vor Moldaus EU-Beitritt";"https://www.sr-mediathek.de/index.php?seite=7&id=32912&pnr=&tbl=pf";"Isabelle Tentrup";30M 23S;2023-11-09
"323";"Abend";"Gaza-Streifen: Szenarien für die Zukunft / Steinmeier lädt jüdische und palästinensische Verbände ein / Überfordert oder Herr der Lage?Faeser stellt Jahresbericht der Bundespolizei vor / Frankreich startet den Reparatur-Bonus";"https://www.sr-mediathek.de/index.php?seite=7&id=32898&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-11-08
"324";"Abend";"MPK - Schwerpunkt Migration / Kommentar zu MPK-Beschlüssen / Deutschlandticket: Höherer Preis nicht ausgeschlossen? / Gaza/Israel: Abend-Update / Lagebild Antisemitismus / Landesregierung stellt Plan zum Windkraftausbau vor";"https://www.sr-mediathek.de/index.php?seite=7&id=32884&pnr=&tbl=pf";"Florian Mayer";29M 58S;2023-11-07
"325";"Abend";"Zunehmende Siedlergewalt .Ein Besuch in den Hügeln südlich von Hebron / Russischer Angriff auf Odessa .Verletzte und Schäden am Kunstmuseum/ Überlastet? Die Nöte der Kommunen bei der Unterbringung Geflüchteter";"https://www.sr-mediathek.de/index.php?seite=7&id=32872&pnr=&tbl=pf";"Peter Weitzmann";28M 45S;2023-11-06
"326";"Abend";"Lage Gaza/Israel / Kairo: Nasrallah-Rede im Libanon / Saarl. Abschiebezahlen / Scholztreffen mit Unionsspitze / Krypto-Unternehmer Sam Bankman-Fried schuldig gesprochen / Warnstreiks im öffentlichen Dienst der Länderangekündigt";"https://www.sr-mediathek.de/index.php?seite=7&id=32844&pnr=&tbl=pf";"Florian Mayer";30M 8S;2023-11-03
"327";"Abend";"Lage in Gaza/Israel / Scholz-Treffen mit UnionsspitzeWorum geht's? / Wenn am Sonntag Bundestagswahl wäreErgebnisse ARD Deutschlandtrend / Kalte Dusche für Tschechien: Volkswagen stoppt Pläne für Gigafabrik.";"https://www.sr-mediathek.de/index.php?seite=7&id=32834&pnr=&tbl=pf";"Florian Mayer";29M 50S;2023-11-03
"328";"Abend";"Update Nahost / Deutschland geht gegen Antisemitismus vor / Afghanen warten auf Ausreise / Update Sturm über Frankreich / Der FCS besiegt Bayern und die Welt jubelt";"https://www.sr-mediathek.de/index.php?seite=7&id=32817&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-11-02
"329";"Abend";"Lage Israel/Gaza / Habecks Industriekonferenz - Debatte um Industriestrompreis geht weiter / Freigesprochener darf nicht erneut vor Gericht gestellt werden - Reaktionen / Trotz Kritik - Fußball-WM 2034 in Saudi-Arabien scheint sicher";"https://www.sr-mediathek.de/index.php?seite=7&id=32804&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-10-31
"330";"Abend";"Lage Israel/Gaza / Die Baerbock-Enthaltung bei Israel-Resolution - Kommentar / Russische Reaktionen auf antisemitische Übergriffe am Flughafen in Dagestan / Personalprobleme bei Saar-Polizei";"https://www.sr-mediathek.de/index.php?seite=7&id=32791&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-10-30
"331";"Abend";"Aktuelle Lage Israel und Gaza / Entlassungen bei ZF / Bahn bereitet sich auf harte Tarifauseinandersetzung vor / SPD ehrt Schröder für 60 Jahre Mitgliedschaft.";"https://www.sr-mediathek.de/index.php?seite=7&id=32760&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-10-27
"332";"Abend";"EU-Gipfel: Auf der Suche nach gemeinsamen Positionen / Aktuelle Lage im Gaza-Streifen und in Israel / Steuerschätzung: Mehr Geld trotz Konjunkturflaute / HWK Herbstkonjunktur / Viele Tote in Maine - Schütze weiter flüchtig";"https://www.sr-mediathek.de/index.php?seite=7&id=32745&pnr=&tbl=pf";"Isabelle Tentrup";30M 2S;2023-10-26
"333";"Abend";"Israel/Gaza - aktuelle Lage / Guterres-Eklat / Kabinett beschließt Gesetzentwurf für schnellere Abschiebungen / Tag der Deutschen Einheit 2025 im Saarland / Nach Urteil Bundessozialgericht: Notfallpraxen von Schließung bedroht";"https://www.sr-mediathek.de/index.php?seite=7&id=32727&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2023-10-25
"334";"Abend";"Lage in Israel und Gaza / Habecks Grundsatzpapier zur Industriestrategie / Antibiotika und Fiebersäfte als Mangelware Was tut die EU gegen Medikamentenknappheit? / Heiz-SaisonWie teuer wird es diesmal?.";"https://www.sr-mediathek.de/index.php?seite=7&id=32713&pnr=&tbl=pf";"Peter Weitzmann";30M 16S;2023-10-24
"335";"Abend";"Aktuelle Situation Israel und Gaza / Bündnis Sahra Wagenknecht / IG-Metall bekommt erstmals eine Chefin / Studienbeginn an Saaruni / Sorgenvolle Blicke auf den Öl-Preis / EU-Außenminister uneinig über Waffenstillstand in Gaza";"https://www.sr-mediathek.de/index.php?seite=7&id=32688&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-10-23
"336";"Abend";"Aktuelle Lage Israel / Vorbereitung von Evakuierungen deutscher Bürger / Vorbereitung von Evakuierungen deutscher Bürger / Wirtschaftsausschuss zu Ford / Sturmflut an der Ostsee erwartet";"https://www.sr-mediathek.de/index.php?seite=7&id=32666&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-10-20
"337";"Abend";"Lage in Nahost / Wann kommen Hilfslieferungen nach Gaza? / Treffen der EU-Innenminister / Pressekonferenz zur Lage der niedergelassenen Ärzte";"https://www.sr-mediathek.de/index.php?seite=7&id=32640&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-10-19
"338";"Abend";"Brandsätze auf jüdisches Gemeindezentrum in Berlin / Seidenstraßengipfel: Russland und China wollen Zusammenarbeit ausbauen/ Lage Israel/Gaza nach Krankenhausbeschuss";"https://www.sr-mediathek.de/index.php?seite=7&id=32629&pnr=&tbl=pf";"SR 2 Kulturradio";30M 0S;2023-10-18
"339";"Abend";"EU-Sondergipfel zu Israel/Gaza / Amtliches Endergebnis nach Parlamentswahlen in Polen veröffentlichtErste Reaktionen / SHG-Klinikum in Merzig will Bereiche schließen.";"https://www.sr-mediathek.de/index.php?seite=7&id=32610&pnr=&tbl=pf";"Isabelle Tentrup";30M 10S;2023-10-17
"340";"Abend";"Polen nach der Wahl / Anhörung beim  Nachrichtendienste /  Krieg in Israel und ""Wir""";"https://www.sr-mediathek.de/index.php?seite=7&id=32601&pnr=&tbl=pf";"Stephan Deppen";30M 15S;2023-10-16
"341";"Abend";"Vor der Wahl in Polen: EU gespannt / Gespräch zur Lage in den arabischen Ländern / Lehrer bei Messerangriff in Arras getötet / Ergebnisse der Ministerpräsidentenkonferenz.";"https://www.sr-mediathek.de/index.php?seite=7&id=32573&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-10-13
"342";"Abend";"Kommentar an Tag 5 nach dem Terroranschlag / Vor der Wahl in Polen: EU gespannt / Lagebild Organisierte Kriminalität 2022 / Projekt für stabile Stromnetze in SB / SR-Gesetz im Ausschuss.";"https://www.sr-mediathek.de/index.php?seite=7&id=32547&pnr=&tbl=pf";"Peter Weitzmann";29M 57S;2023-10-12
"343";"Abend";"Scholz, Lindner und Habeck einigen sich auf Entwurf zu Asylpaket / Tageszusammenfassung Bundesregierung zu Israel / Buschmann äußert sich heute zu denPro-Palästina-Zusammenkünften / Herbstprognose der Bundesregierung .";"https://www.sr-mediathek.de/index.php?seite=7&id=32519&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-10-11
"344";"Abend";"EU-Kommission zu Palästinenserhilfen / Gespräch zum ""Internationalen Tag gegen die Todesstrafe"" / Deutsch-französische Regierungskonsultationen / Neue IHK-Studie zu Fachkräfte-Mangel.";"https://www.sr-mediathek.de/index.php?seite=7&id=32507&pnr=&tbl=pf";"Katrin Aue";29M 32S;2023-10-10
"345";"Abend";"Israel kämpft weiter gegen Angriff / Bundesregierung stellt Hilfen für die Palästinenser komplett auf den Prüfstand / Urteil im Yeboah-Prozess / Kommentar zum Rechtsruck bei den Landtagswahlen / 50 Mitglieder beantragen Parteiausschluss von Wagenknecht";"https://www.sr-mediathek.de/index.php?seite=7&id=32491&pnr=&tbl=pf";"Katrin Aue";29M 53S;2023-10-09
"346";"Abend";"Klein und fein: Luxemburg wählt / Kommentar zum Friedensnobelpreis / Bilanz: Transfergesellschaft V&B Fliesen -wieviel Menschen haben neuen Job / UNICEF-Bericht zur Kinder-Klimaflüchtlingen.";"https://www.sr-mediathek.de/index.php?seite=7&id=32461&pnr=&tbl=pf";"Jochem Marmit";30M 24S;2023-10-06
"347";"Abend";"Stimmung bei Ford nach der Entscheidung / Reaktionen aus der Saar-Politik / Granada-Gipfel geht weiter / Kompetenzzentrum natürlicher Klimaschutz kommt / Marokko nach dem Erdbeben / Österreich Informationsfreiheitsgesetz";"https://www.sr-mediathek.de/index.php?seite=7&id=32440&pnr=&tbl=pf";"Jochen Marmit";29M 59S;2023-10-05
"348";"Abend";"Bundeskabinett beschließt Klimaschutzprogramm 2023 / Lauterbach will RKI und Bundeszentrale für gesundheitliche Aufklärung umbauen / Debatte im EU-Parlament rund um die geplante Reform des Asyl- und Migrationssystems / Das große Krabbeln  Bettwanzen beschäftigen die Politik in Frankreich";"https://www.sr-mediathek.de/index.php?seite=7&id=32425&pnr=&tbl=pf";"Isabelle Tentrup";29M 58S;2023-10-04
"349";"Abend";"Abschluss des EU-Außenministertreffen in Kyjiw / Kommentar -  Nach dem Anschlag von Ankara droht eine neue Spirale der Gewalt / Kosovos Außenministerin warnt vor Krieg / Über 100.000 Armenier aus Bergkarabach geflohen";"https://www.sr-mediathek.de/index.php?seite=7&id=32411&pnr=&tbl=pf";"Florian Mayer";31M 23S;2023-10-02
"350";"Abend";"Situation in Landesaufnahmestelle Lebach / Bundestag zu Clankriminalität / Fachkräfte weiterhin gesucht / Viele Tote bei Selbstmordanschlag in Pakistan / Schweizer Gletscher schmelzen immer schneller";"https://www.sr-mediathek.de/index.php?seite=7&id=32383&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-09-29
"351";"Abend";"Asylpolitik: EU-Innenminister auf Kompromisssuche / Merz und Asylbewerber beim Zahnarzt / Bergkarabach beendet eigene Existenz / Forschungsinstitute: Deutsche Wirtschaft in Rezession / Runder Tisch Wohnungsnot im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=32363&pnr=&tbl=pf";"Isabelle Tentrup";30M 30S;2023-09-28
"352";"Abend";"Kindergrundsicherung heute im Kabinett verabschiedet / MigrationDebatte um sinnvolle Maßnahmen geht weiter / Verteidigungsausschuss kritisiert Funkgeräte-Beschaffung / Jahresbericht zur Deutschen Einheit / Kommunale Finanzen";"https://www.sr-mediathek.de/index.php?seite=7&id=32338&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-09-27
"353";"Abend";" Funkgeräte-Affäre: Pistorius gerät unter Druck / MigrationsdebatteFaeser will stationäre Grenzkontrollen / Stadtwerkekongress Wie wird die Wärme grün? / LPK zur Grunderwerbssteuer.";"https://www.sr-mediathek.de/index.php?seite=7&id=32326&pnr=&tbl=pf";"Frank Hofmann";30M 0S;2023-09-26
"354";"Abend";"Chefsache Wohnungsbau - Scholz und Baubranche im Gespräch / Europas Wirtschaftsminister und die künftige Euro-7-Abgasnorm /  Visaaffäre: Polen verbittet sich Kritik aus Deutschland / Migration - Debatte um Grenzkontrollen";"https://www.sr-mediathek.de/index.php?seite=7&id=32315&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-09-25
"355";"Abend";"Entschärftes Klimaschutzgesetz im Bundestag / Polemische Migrationsdebatte im Bundestag / Drama Migration: Papst reist nach Marseille und Lage in Bergkarabach, INT Sonja Schiffers, Böll-Stiftung Tblissi";"https://www.sr-mediathek.de/index.php?seite=7&id=32289&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-09-22
"356";"Abend";"Mehr rechtsextremes Gedankengut: Die neue Mitte Studie / Aktuelle Stunde: Wie viel Migration brauchen und wie viel verkraften wir? / EuGH: Deutschland tut zu wenig für Naturschutz";"https://www.sr-mediathek.de/index.php?seite=7&id=32263&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-09-21
"357";"Abend";"Beginn der UN-Sicherheitsratssitzung / Kaputte Leopard-PanzerUkraine verweigert Übernahme / Fall Schönbohm - Faeser im Verhör / Bundesweiter Klinikprotest - Demo der Krankenhäuser vorm Landtag";"https://www.sr-mediathek.de/index.php?seite=7&id=32247&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-09-20
"358";"Abend";"Yeboah-Gedenkstunde in Saarlouis / Hammerskins Deutschland verboten / Aserbaidschan beschießt Bergkarabach  / Wird Nagelsmann Nationaltrainer?";"https://www.sr-mediathek.de/index.php?seite=7&id=32234&pnr=&tbl=pf";"Florian Mayer";30M 2S;2023-09-19
"359";"Abend";"Netanjahu bezeichnet Reform-Gegner als Iran-Freund / Flüchtlingsverteilung in Europa  / Nach Lampedusa-Besuch: EU sucht nach Lösungen / V&B kauft Ideal Standard.";"https://www.sr-mediathek.de/index.php?seite=7&id=32221&pnr=&tbl=pf";"Katrin Aue";30M 19S;2023-09-18
"360";"Abend";"Brandmauer eingerissen / Schienengipfel von Bund und Bahn / Lage in Libyen / Staatlicher Fonds für Erdbebenopfer in Marokko / Treffen der EU-Finanzminister / Klima Demo von FFF in Saarbrücken";"https://www.sr-mediathek.de/index.php?seite=7&id=32191&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-09-15
"361";"Abend";"Verbände kritisieren Klimapolitik der Bundesregierung / 20.000 Tote befürchtet - Nach den Überschwemmungen in Libyen / Bilanz des bundesweiten Warntags / Richtfest am Schanzenberg.";"https://www.sr-mediathek.de/index.php?seite=7&id=32158&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-09-14
"362";"Abend";"Treffen Putin-Kim beendet / 30 Jahre OsloKein Ansatz für Frieden / Angebot der MSC-GruppeGrößte Reederei der Welt will beim Hamburger Hafen einsteigen / Telekom baut fast ein Viertel der IT-Stellen ab.";"https://www.sr-mediathek.de/index.php?seite=7&id=32149&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-09-13
