"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"422";"Abend";"Aktuelle Corona-Lage (Spahn-PK) / Viel Geld gegen Corona: Nachtragshaushalt beschlossen / Kommentar zu #allesdichtmachen / 130 Tote auf dem Mittelmeer / Kein Durchbruch EU-Schweiz - Rahmenabkommen";"https://www.sr-mediathek.de/index.php?seite=7&id=20342&pnr=&tbl=pf";"Florian Mayer";29M 56S;2021-04-23
"423";"Abend";"Infektionsschutzgesetz im Bundesrat - Schon mit Steinmeiers Unterschrift? /  Kritische Corona-Lage: Neu-Delhi geht die Luft aus / Russland kündigt Abzug seiner Zusatztruppen von ukrainischer Grenze an";"https://www.sr-mediathek.de/index.php?seite=7&id=20328&pnr=&tbl=pf";"Katrin Aue";29M 47S;2021-04-22
"424";"Abend";"Infektionsschutzgesetz geändert / Proteste in Berlin / Frankreich lockert leicht / Putin-Rede an die Nation und Reaktionen / EU mit neuen Klimaschutzzielen";"https://www.sr-mediathek.de/index.php?seite=7&id=20316&pnr=&tbl=pf";"Isabelle Tentrup";29M 17S;2021-04-21
"425";"Abend";"Söder zieht zurück / Seit heute: Unternehmen müssen Corona-Tests anbieten / Tschad: Präsident Déby ist tot, Parlament aufgelöst / Stand beim Wirecard-U-Ausschuss";"https://www.sr-mediathek.de/index.php?seite=7&id=20291&pnr=&tbl=pf";"Stephan Deppen";30M 0S;2021-04-20
"426";"Abend";"Grüne setzen auf Baerbock / Union sucht noch den Kanzlerkandidaten / EU kritisiert Gründung der Super League / Ausgangssperre light?";"https://www.sr-mediathek.de/index.php?seite=7&id=20265&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2021-04-19
"427";"Abend";"Das Ringen um die Corona-Milliarden: EU-Finanzminister beraten sich im Online-Format / Russland zu US-Sanktionen: Gegenmaßnahmen stehen noch aus / Interview: Kuba vor dem Neubeginn? Was das Ende der Castro-Ära bedeutet?";"https://www.sr-mediathek.de/index.php?seite=7&id=20231&pnr=&tbl=pf";"Thomas Shihabi";29M 56S;2021-04-16
"428";"Abend";"Kommentar - Warum der Afghanistan-Einsatz gescheitert ist / Frühjahrsgutachten der führenden Wirtschaftsforschungsinstitute / Kapituliert der Rechtsstaat vor Querdenken-Bewegung?";"https://www.sr-mediathek.de/index.php?seite=7&id=20211&pnr=&tbl=pf";"Peter Weitzmann";29M 28S;2021-04-15
"429";"Abend";"Gemeinsamer Abzug aus Afghanistan bis September? / Reisen soll leichter werden - EU-Staaten einigen sich auf ""grünes Impfzertifikat"" / Nach SR-Recherchen: Share-Deals verboten";"https://www.sr-mediathek.de/index.php?seite=7&id=20195&pnr=&tbl=pf";"Isabelle Tentrup";30M 1S;2021-04-14
"430";"Abend";"Bundestagsfraktion berät Kandidatenstreit in der Union / Schulen im Saarland bleiben im Wechselunterricht / Änderung des Infektionsschutzgesetzs vom Kabinett beschlossen / Kabinett: Ökologischere Agrarpolitik";"https://www.sr-mediathek.de/index.php?seite=7&id=20182&pnr=&tbl=pf";"Karin Mayer";29M 54S;2021-04-13
"431";"Abend";"Laschet oder Söder? - Unionsgremien zur Kanzlerkandidatur / LPK zu Verschärfung Infektionsschutzgesetz / Interview Dr. Sebastian Schmitt, Gesellschaft für Aerosolforschung / Schnelltests im Saarland oft ausgebucht / Einigung auf mehr Ökologie bei Agrarsubventionen";"https://www.sr-mediathek.de/index.php?seite=7&id=20164&pnr=&tbl=pf";"Isabelle Tentrup";30M 8S;2021-04-12
"432";"Abend";"Corona: Infektionsschutzgesetz soll geändert werden, Bund-Länder-Treffen abgesagt / Erste Woche Saarland-Modell: Ein Besuch in St. Ingbert / Prinz Philip ist gestorben - Wir weiter im britischen Königshaus?";"https://www.sr-mediathek.de/index.php?seite=7&id=20134&pnr=&tbl=pf";"Jochen Marmit";30M 0S;2021-04-09
"433";"Abend";"Spitzentreffen Altmaier-Wirtschaftsverbände / Bestellen oder nicht? - Debatte um Sputnik V / KOM Auf einmal wollen alle Sputnik - Reine Verzweiflung / Katalonien noch immer ohne Regierung";"https://www.sr-mediathek.de/index.php?seite=7&id=20111&pnr=&tbl=pf";"Jochen Marmit";29M 41S;2021-04-08
"434";"Abend";"Pressekonferenz zu AstraZeneca / Mit Impfpass in die Freiheit? / Luxemburg lockert: Wo und wie läuft's? / Zwischen Corona und K-Frage: Lage der Union";"https://www.sr-mediathek.de/index.php?seite=7&id=20101&pnr=&tbl=pf";"Peter Weitzmann";29M 55S;2021-04-07
"435";"Abend";"Lockdown und wie wenn ja wie lange? - Corona-Debatte in Berlin / Wir werden die Öffnungen im Saarland angenommen? / Von der Leyen und Michel treffen Erdogan in Ankara / Bulgarien nach der Wahl";"https://www.sr-mediathek.de/index.php?seite=7&id=20086&pnr=&tbl=pf";"Karin Mayer";30M 18S;2021-04-06
"436";"Abend";"Lockdown oder Öffnungen: Corona-Debatte in Berlin / Antigen-Schnelltest - Bescheinigung auf Knopfdruck ohne Test - Kontrolle geht anders / ""Vaccinodrom"" in Frankreich: Impfstart im Fußballstadion Stade de France";"https://www.sr-mediathek.de/index.php?seite=7&id=20081&pnr=&tbl=pf";"Karin Mayer";30M 0S;2021-04-06
"437";"Abend";"Impfstart in den Hausarztpraxen / Der ""Getriebene"" - Macrons schwammiger Corona-Kurs / Reaktionen Infrastrukturplan in den USA / Covax in Ghana - Vier Wochen nach Impfstart";"https://www.sr-mediathek.de/index.php?seite=7&id=20046&pnr=&tbl=pf";"Isabelle Tentrup";29M 24S;2021-04-01
"438";"Abend";"Merkel sollte sich öffentlich mit Astrazeneca impfen lassen / Macrons angekündigte Ansprache: Strengere Regeln? / Neue EuGH-Klage der Kommission gegen Polen / Karlsberg zieht Bilanz";"https://www.sr-mediathek.de/index.php?seite=7&id=20031&pnr=&tbl=pf";"Katrin Aue";29M 48S;2021-03-31
"439";"Abend";"Berlin stoppt AstraZeneca-Impfungen für unter 60-Jährige / Bilanz: Ein Jahr Corona-Einsatz der Bundeswehr / WHO Wuhan-Kommission: nicht genug Daten aus China / Revision Heckler&Koch: Angehörige suchen Gerechtigkeit";"https://www.sr-mediathek.de/index.php?seite=7&id=20016&pnr=&tbl=pf";"Peter Weitzmann";29M 34S;2021-03-30
"440";"Abend";"""Ever Given"" teilweise freigelegt / Psychischen Folgen von Corona / Lifting the Lockdown: England öffnet (vorsichtig) / Syrien-Konferenz: EU fordert mehr Engagement / Hauptverfahren im Fall George Floyd beginnt";"https://www.sr-mediathek.de/index.php?seite=7&id=19995&pnr=&tbl=pf";"Katrin Aue";30M 1S;2021-03-29
"441";"Abend";"Drastische Appelle von Wieler und Spahn / Corona-Lage in Frankreich / ""Kamillentee-Modus"": Lage in der Union / Bundesrat beschließt neue Regeln für Uber etc.";"https://www.sr-mediathek.de/index.php?seite=7&id=19965&pnr=&tbl=pf";"Florian Mayer";29M 34S;2021-03-26
"442";"Abend";"Umfrage Modellregion Saarland / Interview Tobias Hans / Kommentar Regierungserklärung Merkel / EU-Gipfel / Jahrespressekonferenz Deutsche Bahn";"https://www.sr-mediathek.de/index.php?seite=7&id=19952&pnr=&tbl=pf";"Katrin Aue";29M 37S;2021-03-25
"443";"Abend";"Scharfe Kritik an Oster-Lockdown-Chaos im Bundestag / Haushalt 2021 und Nachtrags-Haushalt 2021 / Kommentar zur Israel-Wahl / Stau im Suez-Kanal hat Folgen im Welthandel / Vorstellung Kriminalstatistik";"https://www.sr-mediathek.de/index.php?seite=7&id=19919&pnr=&tbl=pf";"Stephan Deppen";29M 35S;2021-03-24
"444";"Abend";"Corona-Beschlüsse und Reaktionen / MP Hans mit Reaktionen auf die gestrige Runde / Oster-Lockdown sinnvoll? / EU-Parlament diskutiert Impfstoffstrategie / Woelki sieht sich nicht in der Verantwortung";"https://www.sr-mediathek.de/index.php?seite=7&id=19907&pnr=&tbl=pf";"Katrin Aue";30M 2S;2021-03-23
"445";"Abend";"Corona-Bund-Länder-Gespräche / Kontaktloser Urlaub in Deutschland <U+0096> ist das sinnvoll? / Treffen der EU-Außenminister - Sanktionen gegen China / Interview zum Weltwassertag mit Jörg Rechenberg, Wasserexperte beim Umweltbundesamt";"https://www.sr-mediathek.de/index.php?seite=7&id=19890&pnr=&tbl=pf";"Stephan Deppen";30M 14S;2021-03-22
"446";"Abend";"Missbrauchsstudie Erzbistum Köln/Kontraste-Vorab: warum SORMAS nicht genutzt wird/5 Jahre EU-Türkei-Deal: Flüchtlingsstopp oder Megaflop?/Grenze Mexiko-USA: Geflüchtete hoffen auf Biden.";"https://www.sr-mediathek.de/index.php?seite=7&id=19846&pnr=&tbl=pf";"Isabelle Tentrupp";31M 0S;2021-03-18
"447";"Abend";"Gesundheitsausschuss: Diskussion um Astrazeneca / ""Grüner Impfpass"" der EU / CSU/CDU-Maskenaffäre geht weiter / Biden vs. Putin";"https://www.sr-mediathek.de/index.php?seite=7&id=19834&pnr=&tbl=pf";"Katrin Aue";29M 43S;2021-03-17
"448";"Abend";"AstraZenenca - Impfstopp im Saarland  / Erste indigene Amerikanerin als Innenministerin bestätigt / NATO-Jahresbericht.";"https://www.sr-mediathek.de/index.php?seite=7&id=19811&pnr=&tbl=pf";"Karin Mayer";30M 0S;2021-03-16
"449";"Abend";"Corona: AstraZeneca auch in Deutschland ausgesetzt / Berliner Reaktionen zum Wahlausgang in Baden-Württemberg und Rheinland-Pfalz / Es begann mit Graffiti - 10 Jahre später liegen weite Teile Syriens in Trümmern";"https://www.sr-mediathek.de/index.php?seite=7&id=19792&pnr=&tbl=pf";"Katrin Aue";30M 0S;2021-03-15
"450";"Abend";"Diskussion um Sicherheit von AstraZeneca / Maskenaffäre - strafrechtliche Aspekte / Zweifelhalte ""Kaviardiplomatie"" - oh wie schön ist Aserbaidschan / EU will zweitgrößter Batteriehersteller weltweit werden";"https://www.sr-mediathek.de/index.php?seite=7&id=19766&pnr=&tbl=pf";"Katrin Aue";30M 0S;2021-03-12
"451";"Abend";"Noch einer - MdB Hauptmann hört auf / EMA lässt weiteren Impfstoff zu / Pandemie und die Folgen: Jugendhearing in Berlin / Polen und Ungarn verklagen die EU wegen Rechtsstaatsprinzip";"https://www.sr-mediathek.de/index.php?seite=7&id=19740&pnr=&tbl=pf";"Katrin Aue";30M 19S;2021-03-11
"452";"Abend";"OVG kippt Beschränkungen des Einzelhandels / ein Jahr Corona im Saarland: Gesundheitsausschuss zieht spezielle Bilanz / Corona-Abschlagszahlungen gestoppt / Zwischenbilanz zu Wirecard-U-Ausschuss / Nestlé-Wagner blickt auf 2020";"https://www.sr-mediathek.de/index.php?seite=7&id=19721&pnr=&tbl=pf";"Isabelle Tentrup";29M 54S;2021-03-10
"453";"Abend";"LPK - Langfriststrategie Tests für Schulöffnungen / Impfen beim Arzt und Priorisierung / Masken-Affäre: Union will Verhaltenscodex einführen / Kommentar zu Druck auf Laschet / Letzter Integrationsgipfel dieser Legislatur";"https://www.sr-mediathek.de/index.php?seite=7&id=19708&pnr=&tbl=pf";"Stephan Deppen";30M 2S;2021-03-09
"454";"Abend";"LSVS-Skandal - Abschlussbericht des U-Ausschusses / CDU-Maskenaffäre: Löbel legt Mandat nieder / Weltfrauentag: Steinmeier und Büdenbender zum Thema Gleichstellung";"https://www.sr-mediathek.de/index.php?seite=7&id=19692&pnr=&tbl=pf";"Thomas Shihabi";30M 2S;2021-03-08
"455";"Abend";"Gröpl-Gutachten zu Verfassungsmäßigkeit - Corona-Haushalt Saarland / AfD vorerst kein Verdachtsfall / Ausländische Firmen im Abseits? Chinas Fünf-Jahres-Plan / Virusausbruch der anderen Art: Herpes gefährdet Top-Sportpferde weltweit";"https://www.sr-mediathek.de/index.php?seite=7&id=19659&pnr=&tbl=pf";"Yvonne Schleinhege";30M 13S;2021-03-05
"456";"Abend";"Lockdown mit Lockerungen / Stiko ändert Empfehlung: Astrazeneca auch für Ältere / Schulöffnungen im Saarland ab Montag / Corona und Armut: Kaum sozioökonomische Daten zu Infizierten / Sorge um neuerlichen Sturm auf das Kapitol";"https://www.sr-mediathek.de/index.php?seite=7&id=19641&pnr=&tbl=pf";"Yvonne Schleinhege";30M 0S;2021-03-04
"457";"Abend";"Stand der Diskussionen beim Corona-Gipfel / Munitionsskandal beim KSK - AKK im Verteidigungsausschuss / Ungarische Fidesz verlässt die EVP-Fraktion im Europaparlament / Google will personalisierte Werbung einstellen";"https://www.sr-mediathek.de/index.php?seite=7&id=19629&pnr=&tbl=pf";"Peter Weitzmann";30M 24S;2021-03-03
"458";"Abend";"Pandemie-Erleichterungen in Etappen? / LPK: wie weiter beim Impfen? / EU verteidigt Impfstrategie / Barmer-Report - Jugend auf die Couch / Tierwohl ist machbar - oder doch nicht? / Weitere Repressionen in Belarus";"https://www.sr-mediathek.de/index.php?seite=7&id=19612&pnr=&tbl=pf";"Florian Mayer";30M 7S;2021-03-02
"459";"Abend";"Änderung der Impfreihenfolge? Diskussion um flexiblere Vergabe / Moselle - Grenzkontrollen nur stichprobenartig / Anklage gegen Aung San Suu Kyi / Urteil im Korruptionsprozess gegen Ex-Präsident Nicolas Sarkozy";"https://www.sr-mediathek.de/index.php?seite=7&id=19596&pnr=&tbl=pf";"Karin Mayer";30M 0S;2021-03-01
"460";"Abend";"Steuerliche Hilfen für Corona-Geschädigte / Linken-Parteitag mit Wahlen / AKK auf spontanem Truppenbesuch in Afghanistan";"https://www.sr-mediathek.de/index.php?seite=7&id=19567&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2021-02-26
"461";"Abend";"Grenzverkehr nach und von Moselle mit neuen Restriktionen / Handelsverbände Deutschland zur Lage der vom Lockdown betroffenen Händler / Debatte zur Frauen-Quote im Bundestag";"https://www.sr-mediathek.de/index.php?seite=7&id=19556&pnr=&tbl=pf";"Katrin Aue";30M 2S;2021-02-25
"462";"Abend";"Bilanz Wohnraumoffensive / Jahresbericht der Wehrbeauftragten / Debatte über Corona-Schnelltests / Grenzkontrollen: EU fordert Stellungnahme / LPK: Verkehrsentwicklungsplan / Kommentar Rückzug Tressel und Zustand der Grünen";"https://www.sr-mediathek.de/index.php?seite=7&id=19521&pnr=&tbl=pf";"Stephan Deppen";30M 0S;2021-02-23
"463";"Abend";"Mögliche Öffnungsschritte in der Pandemie / Steinmeier und WHO beraten über Impfinitiative - Auch Menschen in armen Länder versorgen / Heute startet Werbeverbot für Lidl & Co.";"https://www.sr-mediathek.de/index.php?seite=7&id=19505&pnr=&tbl=pf";"Katrin Aue";30M 0S;2021-02-22
"464";"Abend";"Münchener Sicherheitskonferenz / Die Corona-Lage nach Spahn und Wieler / Was ist mit den Ärmsten der Armen? G7 beraten Hilfen bei Corona / Die Erinnerungsfeier an die Opfer von Hanau";"https://www.sr-mediathek.de/index.php?seite=7&id=19470&pnr=&tbl=pf";"Katrin Aue";29M 44S;2021-02-19
"465";"Abend";"Wie steht's um den Ruf von AstraZeneca? / Impfgruppe 2: Werden die Hausärzte jetzt überrannt? / Aufruf SR.de zur Kontaktnachverfolgung / Afghanistan - mit oder ohne NATO eine Katastrophe";"https://www.sr-mediathek.de/index.php?seite=7&id=19455&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2021-02-18
"466";"Abend";"Britische Variante in BRD / Südafrika impft jetzt sehr flott / Bundeswehr-Einsatz in Portugal geht weiter / Politischer Aschermittwoch: Söder und Laschet vereint / Zukunft von Ford Saarlouis weiter ungewiss";"https://www.sr-mediathek.de/index.php?seite=7&id=19438&pnr=&tbl=pf";"Florian Mayer";30M 4S;2021-02-17
"467";"Abend";"Altmaier und der Wirtschaftsgipfel / Fluch und Segen: Europas Finanzminister reden über die Verteilung der Corona-Milliarden / Belarus: Razzien bei Journalisten und Menschenrechtlern";"https://www.sr-mediathek.de/index.php?seite=7&id=19424&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2021-02-16
"468";"Abend";"Selbsttest für alle ab Anfang März? / Regierung verteidigt Corona-Grenzkontrollen / Landtagsitzung zu Corona-Maßnahmen / Debatte über Osterurlaub verfrüht oder realistisch? / Nach der Wahl in Katalonien";"https://www.sr-mediathek.de/index.php?seite=7&id=19410&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2021-02-15
"469";"Abend";"Wieder verstärkte Grenzkontrollen / Kritik an Impf-Vordränglern / Kommentar: Einigung auf Lieferkettengesetz / Impeachment No.2: Verteidigung spricht heute / Harte Kritik an China nach Verbot von BBC World News";"https://www.sr-mediathek.de/index.php?seite=7&id=19382&pnr=&tbl=pf";"Florian Mayer";30M 6S;2021-02-12
"470";"Abend";"Bundestag - Rolle der Wissenschaft in der Pandemie / Ebola im Kongo zurück / 57 Prozent Jugendarbeitslosigkeit auf den Kanaren";"https://www.sr-mediathek.de/index.php?seite=7&id=19362&pnr=&tbl=pf";"Yvonne Scheinhege";30M 0S;2021-02-11
"471";"Abend";"AKK zu Perspektiven für die Bundeswehr / Kabinett verabschiedet Insektenschutz / Italien: Fünf-Sterne bremst bei Regierungsbildung / Proteste gegen Mediensteuer in Polen / Trump ärgert sich über seine Anwälte";"https://www.sr-mediathek.de/index.php?seite=7&id=19343&pnr=&tbl=pf";"Isabelle Tentrup";30M 15S;2021-02-10
"472";"Abend";"Corona-Debatte - Vor dem Bund-Länder-Treffen / Scholz zu Schwarzarbeit während Corona / Zweites Impeachment-Verfahren gegen Trump / WHO-Team - Kaum neue Erkenntnisse in Wuhan";"https://www.sr-mediathek.de/index.php?seite=7&id=19330&pnr=&tbl=pf";"Isabelle Tentrup";30M 26S;2021-02-09
"473";"Abend";"SPD-Klausur vor dem Super-Wahljahr / Linke stellt Entwurf ihres Wahlprogramms vor / Open Lux - neue Finanzenthüllungen belasten Luxemburg / Immobiliengate - Mieten aus Ottweiler fliessen in die Karibik";"https://www.sr-mediathek.de/index.php?seite=7&id=19318&pnr=&tbl=pf";"Karin Mayer";29M 54S;2021-02-08
"474";"Abend";"EU-Außenbeauftragter Borrell fordert in Moskau Freilassung Nawalnys / MP Tobias Hans zu saarl. Expertengipfel / Neue Übergangsregierung für Libyen gewählt";"https://www.sr-mediathek.de/index.php?seite=7&id=19297&pnr=&tbl=pf";"Yvonne Schleinhege";29M 29S;2021-02-06
"475";"Abend";"Ethikrat empfiehlt keine Sonderregelungen für Geimpfte - Interview mit Ethikrat-Mitglied Wolfram Henn / Merkel im Dialog zu Familien im Lockdown / Ausbreitung der Südafrika-Mutation in Tirol - Innsbrucker Virologin";"https://www.sr-mediathek.de/index.php?seite=7&id=19263&pnr=&tbl=pf";"Katrin Aue";30M 0S;2021-02-04
"476";"Abend";"Italien - Draghi soll Regierungschef werden / Kreml rechtfertigt massiven Polizeieinsatz gegen Nawalny-Anhänger / Myanmar - Aung San Suu Kyi droht Anklage wegen Hochverrats / Reaktionen auf SR-Recherche zu Steuer-Schlupflöchern";"https://www.sr-mediathek.de/index.php?seite=7&id=19243&pnr=&tbl=pf";"Karin Mayer";30M 8S;2021-02-03
"477";"Abend";"Myanmar - EU droht mit Sanktionen / Bundeswehr als Corona-Test- Helfer im Pflegeheim / Kommentar - Geschlechter-Parität bei der Bundestagswahl / Nach Wirecard-Skandal - BaFin soll reformiert werden";"https://www.sr-mediathek.de/index.php?seite=7&id=19231&pnr=&tbl=pf";"Katrin Aue";30M 12S;2021-02-02
"478";"Abend";"Impfgipfel / Wahlrechtsreform: Normenkontrollklage der Opposition / Militärputsch in Myanmar / Migranten auf den Kanaren: Ein zweites Moria? / China startet Emissionshandel / Fraktionen fordern weitere Aufklärung im Fall Yeboah";"https://www.sr-mediathek.de/index.php?seite=7&id=19218&pnr=&tbl=pf";"Katrin Aue";30M 25S;2021-02-01
"479";"Abend";"AstraZeneca-Impfstoff zugelassen - Vertrag veröffentlicht - Exportbremse beschlossen / Bedürftige im Saarland kriegen Masken per Post / Börsenwahnsinn an der Wall Street <U+0096> Spekulanten treiben GameStop-Aktie in die Höhe / Pauline Schäfer: Von Trainerin schikaniert";"https://www.sr-mediathek.de/index.php?seite=7&id=19193&pnr=&tbl=pf";"Katrin Aue";30M 12S;2021-01-29
"480";"Abend";"Lübcke-Prozess: Urteil und Begründung / Reaktionen auf das Urteil in Berlin / Aufklärung Yeboah-Mord? / Ifo-Institut präsentiert Pandemie-Plan / Soziale Abfederung von Corona-Kosten / Mammut- Sitzung U-Ausschuss Maut dauert an";"https://www.sr-mediathek.de/index.php?seite=7&id=19172&pnr=&tbl=pf";"Katrin Aue";30M 0S;2021-01-28
"481";"Abend";"Bundestag - Holocaust-Gedenktag / Diskussion über Reisebeschränkungen / Streit über/mit AstraZeneca verschärft sich / BKA macht ""Emotet"" unschädlich / Bundesregierung beschließt Datenstrategie";"https://www.sr-mediathek.de/index.php?seite=7&id=19158&pnr=&tbl=pf";"Stephan Deppen";29M 53S;2021-01-27
"482";"Abend";"Virus-Mutation jetzt auch im Saarland / Update: EU ist sauer auf AstraZeneca / Die Lage an den deutschen Krankenhäusern / Italien: Conte ist zurückgetreten / Bürgerinitiative gegen SVOLT";"https://www.sr-mediathek.de/index.php?seite=7&id=19144&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2021-01-26
"483";"Abend";"Schnelltests, neue Medikamente, Lockerungen - Corona-Debatte in Berlin / Verzweiflung bei tschechischen Grenzpendlern: Stundenlange Schlangen für Corona-Tests / Germanwatch: Globaler Klima-Risiko-Index 2021";"https://www.sr-mediathek.de/index.php?seite=7&id=19126&pnr=&tbl=pf";"Stephan Deppen";30M 7S;2021-01-25
"484";"Abend";"Leichte Entspannung - Die Corona-Lage im Lockdown / Corona-Maßnahmen werden zunehmend als Belastung empfunden / Corona-Zuschlag für Hartz-IV-Empfänger? / Vatikan verurteilt ehemaligen Vatikanbankchef zu Gefängnis";"https://www.sr-mediathek.de/index.php?seite=7&id=19091&pnr=&tbl=pf";"Karin Mayer";30M 8S;2021-01-22
"485";"Abend";"Angela Merkel zur Corona-Lage / USA bekennen sich zu WHO <U+0096> Beitritt zu Covax-Impfprogramm angekündigt / Erleichterung nach Bidens Amtsantritt in Berlin / Zahlreiche Tote bei Sprengstoffanschlag in Bagdad";"https://www.sr-mediathek.de/index.php?seite=7&id=19078&pnr=&tbl=pf";"Janek Böffel";30M 0S;2021-01-21
"486";"Abend";"US-Inauguration / Kamela Harris - Frischer Wind im Amt der Vizepräsidentin / China weist Völkermord-Vorwurf als ""absurde Lüge"" zurück / Im Kabinett: Regeln für ToGo-Verpackungen";"https://www.sr-mediathek.de/index.php?seite=7&id=19052&pnr=&tbl=pf";"Peter Weitzmann";30M 3S;2021-01-20
"487";"Abend";"Coronaberatungen mit Merkel und MPS / Regierungskrise in Italien  / Bundesregierung not amused: US-Sanktionen gegen Nord Stream II";"https://www.sr-mediathek.de/index.php?seite=7&id=19041&pnr=&tbl=pf";"Karin Mayer";30M 2S;2021-01-19
"488";"Abend";"Corona vor den Bund-Länder-Gesprächen / LPK: Impfdebatte / Laschet oder Söder - wer wird Kanzlerkandidat? / Maas wegen Erdgasstreit in Ankara / Guatemala: Migrantenkarawane mit Gewalt aufgehalten";"https://www.sr-mediathek.de/index.php?seite=7&id=19028&pnr=&tbl=pf";"Yvonne Schleinhege";30M 30S;2021-01-18
"489";"Abend";"Corona-Bund-Länder-Treffen am Dienstag / Die schwierige Suche nach dem Ursprung des Corona-Virus in China / Niederländische Regierung tritt zurück / 20 Jahre Ökosiegel";"https://www.sr-mediathek.de/index.php?seite=7&id=18996&pnr=&tbl=pf";"Katrin Aue";29M 32S;2021-01-15
"490";"Abend";"RKI-Briefing / Wirtschaft schrumpft um fünf Prozent / Studie: Fünf Monate nach Infektion weniger ansteckend / Israelische Angriffe auf Syrien";"https://www.sr-mediathek.de/index.php?seite=7&id=18974&pnr=&tbl=pf";"Stephan Deppen";30M 6S;2021-01-14
"491";"Abend";"Verteilung des Impfstoffs in der EU / Brexit - Lücken in Nordirlands Regalen / Vor dem Bürgerrat - mit Schäuble";"https://www.sr-mediathek.de/index.php?seite=7&id=18954&pnr=&tbl=pf";"Isabelle Tentrup";29M 49S;2021-01-13
"492";"Abend";"LPK - Gesundheitsministerium nimmt Stellung zur Pandemie / Auswirkungen des Lockdowns auf Kinder und Jugendliche / Bundesrechnungshof rügt Fraktionsregelungen / Frösteln im Oval Office";"https://www.sr-mediathek.de/index.php?seite=7&id=18939&pnr=&tbl=pf";"Yvonne Schleinhege";29M 42S;2021-01-12
"493";"Abend";"Massendemonstrationen am Wochenende und zur Inauguration? / Treffen zur Zukunft von Berg-Karabach / Interview: Katharina Nocun, Autorin - zu Parler und Co.";"https://www.sr-mediathek.de/index.php?seite=7&id=18927&pnr=&tbl=pf";"Peter Weitzmann";30M 18S;2021-01-11
"494";"Abend";"Impfstrategie Saarland / Ausgangssperre Frankreich-Resonanz / China riegelt weitere Millionenstadt  ab / USA: Ära Trump nähert sich dem Ende";"https://www.sr-mediathek.de/index.php?seite=7&id=18900&pnr=&tbl=pf";"Isabelle Tentrup";29M 17S;2021-01-08
"495";"Abend";"Hybrid-Klausur der CSU-Landesgruppe / Biden bestätigt, Konsequenzen für Trump? / Reaktionen aus Afghanistan / Corona-Gelder für Renovierung von Roma-Siedlungen";"https://www.sr-mediathek.de/index.php?seite=7&id=18871&pnr=&tbl=pf";"Stephan Deppen";30M 18S;2021-01-07
"496";"Abend";"Reaktionen auf Lockdown-Beschlüsse und Impfbeschleunigung / Massenfestnahmen in Hongkong: Mehr als 50 Pro-demokratische Politiker festgenommen / Probleme mit Impfung Pflegebedürftiger";"https://www.sr-mediathek.de/index.php?seite=7&id=18862&pnr=&tbl=pf";"Isabelle Tentrup";30M 13S;2021-01-06
"497";"Abend";"Ausgangsbeschränkungen für Hotspots beschlossen / Verhältnis USA-China: Interview Prof. Michael Rochlitz, China-Experte / Saudi-Arabien und Katar das Ende der Blockade";"https://www.sr-mediathek.de/index.php?seite=7&id=18848&pnr=&tbl=pf";"Thomas Shihabi";29M 54S;2021-01-05
"498";"Abend";"Entscheidung über Auslieferung von Julian Assange gefallen / Schulen bleiben wohl geschlossen / Größe zählt - Aktionäre stimmen über Fusion PSA Fiat Chrysler ab";"https://www.sr-mediathek.de/index.php?seite=7&id=18833&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2021-01-04
"499";"Abend";"Aktuelle Corona-Lage / Indien: Vorbereitung der größten Kampagne der Welt / Argentinien: Senat stimmt für Legalisierung von Abtreibung / Brexit-Deal im britischen Parlament / EU-Investitionsabkommen mit China steht / Börse 2020 - Corona-Schock und Turbo-Erholung";"https://www.sr-mediathek.de/index.php?seite=7&id=18797&pnr=&tbl=pf";"Stephan Deppen";28M 59S;2020-12-30
"500";"Abend";"Situation der Krankenhäuser im Saarland / Krankenhäuser fürchten Engpässe und Geldnot / Lage in Lipa katastrophal / Erdbeben in Kroatien";"https://www.sr-mediathek.de/index.php?seite=7&id=18782&pnr=&tbl=pf";"Florian Mayer";30M 13S;2020-12-29
"501";"Abend";"Die Impfungen haben begonnen: in Land/Merkel und das  ""Durchregieren""/Corona-Bloggerin in China verurteilt/Brexit - aktueller Stand: EU- Botschafter stimmen zu.";"https://www.sr-mediathek.de/index.php?seite=7&id=18767&pnr=&tbl=pf";"Florian Mayer";29M 48S;2020-12-28
"502";"Abend";"Wie im Saarland losgeimpft wird / Aktuelle Lage in Dover / Kommentar zur saarländischen Industrie im Krisenjahr / Camp Lipa im Nordwesten Bosniens brennt / Duma verschärft Gesetze u.a. gegen ausländische ""Agenten""";"https://www.sr-mediathek.de/index.php?seite=7&id=18734&pnr=&tbl=pf";"Janek Böffel";29M 59S;2020-12-23
