"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"283";"Mittag";"Bürgergeld in Bundestag und Bundesrat/Stadtrat Blieskastel - Abwahl Lisa Becker/BER-Aktion der Letzten Generation in der Kritik/Was geht medizinisch mit dem EVK verloren?.";"https://www.sr-mediathek.de/index.php?seite=7&id=28275&pnr=&tbl=pf";"Jochen Marmit";29M 33S;2022-11-25
"284";"Mittag";"Brasilien  Bolsonaro, Neymar und das Trikot. Die andere WM-Kritik/Gar nicht so selten: Bauliche Fehler bei Glasfaserausbau/Ukraine: verzweifelte Arbeit am Stromnetz.";"https://www.sr-mediathek.de/index.php?seite=7&id=28255&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2022-11-24
"285";"Mittag";"Finanzministerium plant offenbar Übergewinnsteuer / CDU Saar stellt Alternative zum Transformationsfonds vor /  Klitschko erwartet härtesten Winter seit dem 2. Weltkrieg / Ein Toter und Verletzte nach Explosion in Jerusalem";"https://www.sr-mediathek.de/index.php?seite=7&id=28244&pnr=&tbl=pf";"Katrin Aue";30M 8S;2022-11-23
"286";"Mittag";"Generaldebatte zum Auftakt der Haushaltswoche / Einzelhandels-Frust im Saarland / Angst vor Erdogans Offensive";"https://www.sr-mediathek.de/index.php?seite=7&id=28233&pnr=&tbl=pf";"Lisa Krauser";30M 0S;2022-11-22
"287";"Mittag";"COP27: Bilanz Weltklimakonferenz in Ägypten / Streit ums Bürgergeld / Faeser reist in die Türkei / WM in Katar nach dem Eröffnungsspiel / Präsidentschaftswahl in Kasachstan / Namibia: Antilopen und andere Wildtiere sterben aus";"https://www.sr-mediathek.de/index.php?seite=7&id=28213&pnr=&tbl=pf";"Lisa Krauser";30M 2S;2022-11-21
"288";"Mittag";"Weltklimagipfel: Es geht nicht weiter  / US-Justizminister ernennt Trump-Sonderermittler  und das Interview der Woche mit Benjamin Best, WDR-Reporter, zu Katar und den WM-Sklaven";"https://www.sr-mediathek.de/index.php?seite=7&id=28197&pnr=&tbl=pf";"Katrin Aue";30M 1S;2022-11-19
"289";"Mittag";"Erste Kompromisse auf der Klimakonferenz / Tornado in Urexweiler / KOM Tarifabschluss Metall- und Elektroindustrie / Trauriger Protest-Höhepunkt: viele Tote im Iran / Fall Welker: Geldkoffer auf dem Dachboden gefunden";"https://www.sr-mediathek.de/index.php?seite=7&id=28183&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2022-11-18
"290";"Mittag";" Update Klimakonferenz / Uptdate Raketeneinschlag / Update Ukrainekrieg - Getreideexportabkommen um 120 Tage verlängert / Landminen-Monitor 2022 /  Tech-Krise als Chance für Startups? / Landtag: Kinder- und Jugendhilfe";"https://www.sr-mediathek.de/index.php?seite=7&id=28167&pnr=&tbl=pf";"Stephan Deppen";30M 6S;2022-11-17
"291";"Mittag";"Yeboah-Prozess beginnt vor dem OLG Koblenz / Polen nach dem Raketeneinschlag / Abgeordnetenhauswahl in Berlin muss wiederholt werden / Trump will wieder Präsident werden";"https://www.sr-mediathek.de/index.php?seite=7&id=28145&pnr=&tbl=pf";"Stephan Deppen";29M 52S;2022-11-16
"292";"Mittag";"Weltklimagipfel: Thema Wasserstoff/Treffen EU-Verteidigungsminister zu Ukraine/China will Geburtenrate ankurbeln .";"https://www.sr-mediathek.de/index.php?seite=7&id=28129&pnr=&tbl=pf";"Isabelle Tentrup";30M 11S;2022-11-15
"293";"Mittag";"Viele Festnahmen nach Anschlag in Istanbul/Bundesentwicklungsministerin Schulze präsentiert GlobalenSchutzschirm gegen Klimarisiken/Thementag Katar: Der Tod eines nepalesischen Arbeiters.";"https://www.sr-mediathek.de/index.php?seite=7&id=28110&pnr=&tbl=pf";"Stephan Deppen";29M 46S;2022-11-14
"294";"Mittag";"FDP offen für Änderungen beim Bürgergeld / Freudenfeiern in der Nacht in Kiew: russ. Abzug Cherson / US Midterms: Georgia -das Zünglein an der Waage / Interview der Woche mit Petra Therre, stell. Vorsitzende Ingos Kleine Kältehilfe";"https://www.sr-mediathek.de/index.php?seite=7&id=28097&pnr=&tbl=pf";"Peter Weitzmann";29M 50S;2022-11-12
"295";"Mittag";"Bundestag debattiert über Atomgesetz / Bundestag beschließt Teil-Wahlwiederholung in Berlin / Völlige Überlastung!? Lage in den saarl. Krankenhäusern / CO2-neutrales Fleisch aus Uruguay: Revolution oder Greenwashing?";"https://www.sr-mediathek.de/index.php?seite=7&id=28078&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2022-11-11
"296";"Mittag";" Bürgergeld Heute Abstimmung im Bundestag / IG Metall-Großkundgebung in SB Verhandlungen laufen weiter. / Kaderbekanntgabe für die WM durch Bundestrainer Hansi Flick.";"https://www.sr-mediathek.de/index.php?seite=7&id=28055&pnr=&tbl=pf";"Jochen Marmit";30M 0S;2022-11-10
"297";"Mittag";"COP27 High Level beim Gipfel  Staats- und Regierungschefs reden über das Klima / Midterms - Heute wählt  Amerika / Bund will Verkauf von Chipfertigung Elmos verbieten / Bundestagswahl in Berlin - Teilweise Wiederholung? / EuGH: Thermofenster bei Dieselfahrzeugen / Stellenabbau bei Schaeffler / 75 Jahre Saar-Verfassung, Interv. mitRoland Rixecker";"https://www.sr-mediathek.de/index.php?seite=7&id=28027&pnr=&tbl=pf";"Isabelle Tentrup";30M 7S;2022-11-08
"298";"Mittag";"Corona: Dax kracht unter 10.000 Punkte / Sondertreffen Agrarminister wegen Düngeverordnung / Update Trump und Einreiseverbot für Europäer";"https://www.sr-mediathek.de/index.php?seite=7&id=14797&pnr=&tbl=pf";"Isabelle Tentrup";29M 34S;2020-03-12
"299";"Mittag";"Xavier richtet in Norddeutschland schwere schäden an/Interview zur Bertelsmann-Wahlanalyse, Klaudia Wegschaider/Schärfere Waffengesetze USA? /Banken verlassen Katalonien.";"https://www.sr-mediathek.de/index.php?seite=7&id=2471&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-06
"300";"Mittag";"Erste öffentliche Geheimdienst-Anhörung/Generalbundesanwalt beendet Untersuchungen zu NSA/Freundin von las-Vegas-Attentäter wusste von nichts/Letzte Runde für Dreamer in USA/Henyckes zu Bayern?";"https://www.sr-mediathek.de/index.php?seite=7&id=2449&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-05
"301";"Mittag";"Trump reist nach Las Vegas/Kuba kritisiert Ausweisung von Diplomaten/Tory-Parteitag vor der May-Rede/Bundesverfassungsgericht zu Numerus Clausus/G9 Volksbegehren hat begonnen.";"https://www.sr-mediathek.de/index.php?seite=7&id=2431&pnr=&tbl=pf";"Stefan Deppen";30M 0S;2017-10-04
"302";"Mittag";"Merkel sauer, Politiker fordern mehr Druck: Türkei Festnahmen /Harvey und die Jahrhundertflut  Persönlicher Rückblick auf eine Woche im Krisengebiet in Texas/IdW mit Bodo Busse, Generalintendant Staatstheater.";"https://www.sr-mediathek.de/index.php?seite=7&id=1853&pnr=&tbl=pf";"Thomas Shihabi";30M 0S;2017-09-02
"303";"Mittag";"Hoffentlich zahlt die Versicherung - Aufräumen nach Harvey/Gespräch: Die verheerenden Fluten in Südasien /Speicherwut? BKA-Präsident zu Datenspeicherung/Israel will Gesetze zur Abschiebung von Afrikanern verschärfen.";"https://www.sr-mediathek.de/index.php?seite=7&id=1837&pnr=&tbl=pf";"Uli Hauck";30M 0S;2017-09-01
"304";"Mittag";"Explosionen in Chemiefabrik nach Flut/Dramatische Fluten in Südasien/3. Brexit-Verhandlungsrunde vorbei/Schröder bleibt bei seinen Rosneft-Plänen/Korrikette: Touristen überlaufen Game-of-Thrones-Drehorte.";"https://www.sr-mediathek.de/index.php?seite=7&id=1814&pnr=&tbl=pf";"Thomas Shihabi";30M 13S;2017-08-31
"305";"Abend";"MPK - Schwerpunkt Migration / Kommentar zu MPK-Beschlüssen / Deutschlandticket: Höherer Preis nicht ausgeschlossen? / Gaza/Israel: Abend-Update / Lagebild Antisemitismus / Landesregierung stellt Plan zum Windkraftausbau vor";"https://www.sr-mediathek.de/index.php?seite=7&id=32884&pnr=&tbl=pf";"Florian Mayer";29M 58S;2023-11-07
"306";"Abend";"Zunehmende Siedlergewalt .Ein Besuch in den Hügeln südlich von Hebron / Russischer Angriff auf Odessa .Verletzte und Schäden am Kunstmuseum/ Überlastet? Die Nöte der Kommunen bei der Unterbringung Geflüchteter";"https://www.sr-mediathek.de/index.php?seite=7&id=32872&pnr=&tbl=pf";"Peter Weitzmann";28M 45S;2023-11-06
"307";"Abend";"Lage Gaza/Israel / Kairo: Nasrallah-Rede im Libanon / Saarl. Abschiebezahlen / Scholztreffen mit Unionsspitze / Krypto-Unternehmer Sam Bankman-Fried schuldig gesprochen / Warnstreiks im öffentlichen Dienst der Länderangekündigt";"https://www.sr-mediathek.de/index.php?seite=7&id=32844&pnr=&tbl=pf";"Florian Mayer";30M 8S;2023-11-03
"308";"Abend";"Lage in Gaza/Israel / Scholz-Treffen mit UnionsspitzeWorum geht's? / Wenn am Sonntag Bundestagswahl wäreErgebnisse ARD Deutschlandtrend / Kalte Dusche für Tschechien: Volkswagen stoppt Pläne für Gigafabrik.";"https://www.sr-mediathek.de/index.php?seite=7&id=32834&pnr=&tbl=pf";"Florian Mayer";29M 50S;2023-11-03
"309";"Abend";"Update Nahost / Deutschland geht gegen Antisemitismus vor / Afghanen warten auf Ausreise / Update Sturm über Frankreich / Der FCS besiegt Bayern und die Welt jubelt";"https://www.sr-mediathek.de/index.php?seite=7&id=32817&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-11-02
"310";"Abend";"Lage Israel/Gaza / Habecks Industriekonferenz - Debatte um Industriestrompreis geht weiter / Freigesprochener darf nicht erneut vor Gericht gestellt werden - Reaktionen / Trotz Kritik - Fußball-WM 2034 in Saudi-Arabien scheint sicher";"https://www.sr-mediathek.de/index.php?seite=7&id=32804&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-10-31
"311";"Abend";"Lage Israel/Gaza / Die Baerbock-Enthaltung bei Israel-Resolution - Kommentar / Russische Reaktionen auf antisemitische Übergriffe am Flughafen in Dagestan / Personalprobleme bei Saar-Polizei";"https://www.sr-mediathek.de/index.php?seite=7&id=32791&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-10-30
"312";"Abend";"Aktuelle Lage Israel und Gaza / Entlassungen bei ZF / Bahn bereitet sich auf harte Tarifauseinandersetzung vor / SPD ehrt Schröder für 60 Jahre Mitgliedschaft.";"https://www.sr-mediathek.de/index.php?seite=7&id=32760&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-10-27
"313";"Abend";"EU-Gipfel: Auf der Suche nach gemeinsamen Positionen / Aktuelle Lage im Gaza-Streifen und in Israel / Steuerschätzung: Mehr Geld trotz Konjunkturflaute / HWK Herbstkonjunktur / Viele Tote in Maine - Schütze weiter flüchtig";"https://www.sr-mediathek.de/index.php?seite=7&id=32745&pnr=&tbl=pf";"Isabelle Tentrup";30M 2S;2023-10-26
"314";"Abend";"Israel/Gaza - aktuelle Lage / Guterres-Eklat / Kabinett beschließt Gesetzentwurf für schnellere Abschiebungen / Tag der Deutschen Einheit 2025 im Saarland / Nach Urteil Bundessozialgericht: Notfallpraxen von Schließung bedroht";"https://www.sr-mediathek.de/index.php?seite=7&id=32727&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2023-10-25
"315";"Abend";"Lage in Israel und Gaza / Habecks Grundsatzpapier zur Industriestrategie / Antibiotika und Fiebersäfte als Mangelware Was tut die EU gegen Medikamentenknappheit? / Heiz-SaisonWie teuer wird es diesmal?.";"https://www.sr-mediathek.de/index.php?seite=7&id=32713&pnr=&tbl=pf";"Peter Weitzmann";30M 16S;2023-10-24
"316";"Abend";"Aktuelle Situation Israel und Gaza / Bündnis Sahra Wagenknecht / IG-Metall bekommt erstmals eine Chefin / Studienbeginn an Saaruni / Sorgenvolle Blicke auf den Öl-Preis / EU-Außenminister uneinig über Waffenstillstand in Gaza";"https://www.sr-mediathek.de/index.php?seite=7&id=32688&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-10-23
"317";"Abend";"Aktuelle Lage Israel / Vorbereitung von Evakuierungen deutscher Bürger / Vorbereitung von Evakuierungen deutscher Bürger / Wirtschaftsausschuss zu Ford / Sturmflut an der Ostsee erwartet";"https://www.sr-mediathek.de/index.php?seite=7&id=32666&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-10-20
"318";"Abend";"Lage in Nahost / Wann kommen Hilfslieferungen nach Gaza? / Treffen der EU-Innenminister / Pressekonferenz zur Lage der niedergelassenen Ärzte";"https://www.sr-mediathek.de/index.php?seite=7&id=32640&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-10-19
"319";"Abend";"Brandsätze auf jüdisches Gemeindezentrum in Berlin / Seidenstraßengipfel: Russland und China wollen Zusammenarbeit ausbauen/ Lage Israel/Gaza nach Krankenhausbeschuss";"https://www.sr-mediathek.de/index.php?seite=7&id=32629&pnr=&tbl=pf";"SR 2 Kulturradio";30M 0S;2023-10-18
"320";"Abend";"EU-Sondergipfel zu Israel/Gaza / Amtliches Endergebnis nach Parlamentswahlen in Polen veröffentlichtErste Reaktionen / SHG-Klinikum in Merzig will Bereiche schließen.";"https://www.sr-mediathek.de/index.php?seite=7&id=32610&pnr=&tbl=pf";"Isabelle Tentrup";30M 10S;2023-10-17
"321";"Abend";"Polen nach der Wahl / Anhörung beim  Nachrichtendienste /  Krieg in Israel und ""Wir""";"https://www.sr-mediathek.de/index.php?seite=7&id=32601&pnr=&tbl=pf";"Stephan Deppen";30M 15S;2023-10-16
"322";"Abend";"Vor der Wahl in Polen: EU gespannt / Gespräch zur Lage in den arabischen Ländern / Lehrer bei Messerangriff in Arras getötet / Ergebnisse der Ministerpräsidentenkonferenz.";"https://www.sr-mediathek.de/index.php?seite=7&id=32573&pnr=&tbl=pf";"Peter Weitzmann";29M 58S;2023-10-13
"323";"Abend";"Kommentar an Tag 5 nach dem Terroranschlag / Vor der Wahl in Polen: EU gespannt / Lagebild Organisierte Kriminalität 2022 / Projekt für stabile Stromnetze in SB / SR-Gesetz im Ausschuss.";"https://www.sr-mediathek.de/index.php?seite=7&id=32547&pnr=&tbl=pf";"Peter Weitzmann";29M 57S;2023-10-12
"324";"Abend";"Scholz, Lindner und Habeck einigen sich auf Entwurf zu Asylpaket / Tageszusammenfassung Bundesregierung zu Israel / Buschmann äußert sich heute zu denPro-Palästina-Zusammenkünften / Herbstprognose der Bundesregierung .";"https://www.sr-mediathek.de/index.php?seite=7&id=32519&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-10-11
"325";"Abend";"EU-Kommission zu Palästinenserhilfen / Gespräch zum ""Internationalen Tag gegen die Todesstrafe"" / Deutsch-französische Regierungskonsultationen / Neue IHK-Studie zu Fachkräfte-Mangel.";"https://www.sr-mediathek.de/index.php?seite=7&id=32507&pnr=&tbl=pf";"Katrin Aue";29M 32S;2023-10-10
"326";"Abend";"Israel kämpft weiter gegen Angriff / Bundesregierung stellt Hilfen für die Palästinenser komplett auf den Prüfstand / Urteil im Yeboah-Prozess / Kommentar zum Rechtsruck bei den Landtagswahlen / 50 Mitglieder beantragen Parteiausschluss von Wagenknecht";"https://www.sr-mediathek.de/index.php?seite=7&id=32491&pnr=&tbl=pf";"Katrin Aue";29M 53S;2023-10-09
"327";"Abend";"Klein und fein: Luxemburg wählt / Kommentar zum Friedensnobelpreis / Bilanz: Transfergesellschaft V&B Fliesen -wieviel Menschen haben neuen Job / UNICEF-Bericht zur Kinder-Klimaflüchtlingen.";"https://www.sr-mediathek.de/index.php?seite=7&id=32461&pnr=&tbl=pf";"Jochem Marmit";30M 24S;2023-10-06
"328";"Abend";"Stimmung bei Ford nach der Entscheidung / Reaktionen aus der Saar-Politik / Granada-Gipfel geht weiter / Kompetenzzentrum natürlicher Klimaschutz kommt / Marokko nach dem Erdbeben / Österreich Informationsfreiheitsgesetz";"https://www.sr-mediathek.de/index.php?seite=7&id=32440&pnr=&tbl=pf";"Jochen Marmit";29M 59S;2023-10-05
"329";"Abend";"Bundeskabinett beschließt Klimaschutzprogramm 2023 / Lauterbach will RKI und Bundeszentrale für gesundheitliche Aufklärung umbauen / Debatte im EU-Parlament rund um die geplante Reform des Asyl- und Migrationssystems / Das große Krabbeln  Bettwanzen beschäftigen die Politik in Frankreich";"https://www.sr-mediathek.de/index.php?seite=7&id=32425&pnr=&tbl=pf";"Isabelle Tentrup";29M 58S;2023-10-04
"330";"Abend";"Abschluss des EU-Außenministertreffen in Kyjiw / Kommentar -  Nach dem Anschlag von Ankara droht eine neue Spirale der Gewalt / Kosovos Außenministerin warnt vor Krieg / Über 100.000 Armenier aus Bergkarabach geflohen";"https://www.sr-mediathek.de/index.php?seite=7&id=32411&pnr=&tbl=pf";"Florian Mayer";31M 23S;2023-10-02
"331";"Abend";"Situation in Landesaufnahmestelle Lebach / Bundestag zu Clankriminalität / Fachkräfte weiterhin gesucht / Viele Tote bei Selbstmordanschlag in Pakistan / Schweizer Gletscher schmelzen immer schneller";"https://www.sr-mediathek.de/index.php?seite=7&id=32383&pnr=&tbl=pf";"Peter Weitzmann";30M 1S;2023-09-29
"332";"Abend";"Asylpolitik: EU-Innenminister auf Kompromisssuche / Merz und Asylbewerber beim Zahnarzt / Bergkarabach beendet eigene Existenz / Forschungsinstitute: Deutsche Wirtschaft in Rezession / Runder Tisch Wohnungsnot im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=32363&pnr=&tbl=pf";"Isabelle Tentrup";30M 30S;2023-09-28
"333";"Abend";"Kindergrundsicherung heute im Kabinett verabschiedet / MigrationDebatte um sinnvolle Maßnahmen geht weiter / Verteidigungsausschuss kritisiert Funkgeräte-Beschaffung / Jahresbericht zur Deutschen Einheit / Kommunale Finanzen";"https://www.sr-mediathek.de/index.php?seite=7&id=32338&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-09-27
"334";"Abend";" Funkgeräte-Affäre: Pistorius gerät unter Druck / MigrationsdebatteFaeser will stationäre Grenzkontrollen / Stadtwerkekongress Wie wird die Wärme grün? / LPK zur Grunderwerbssteuer.";"https://www.sr-mediathek.de/index.php?seite=7&id=32326&pnr=&tbl=pf";"Frank Hofmann";30M 0S;2023-09-26
"335";"Abend";"Chefsache Wohnungsbau - Scholz und Baubranche im Gespräch / Europas Wirtschaftsminister und die künftige Euro-7-Abgasnorm /  Visaaffäre: Polen verbittet sich Kritik aus Deutschland / Migration - Debatte um Grenzkontrollen";"https://www.sr-mediathek.de/index.php?seite=7&id=32315&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-09-25
"336";"Abend";"Entschärftes Klimaschutzgesetz im Bundestag / Polemische Migrationsdebatte im Bundestag / Drama Migration: Papst reist nach Marseille und Lage in Bergkarabach, INT Sonja Schiffers, Böll-Stiftung Tblissi";"https://www.sr-mediathek.de/index.php?seite=7&id=32289&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-09-22
"337";"Abend";"Mehr rechtsextremes Gedankengut: Die neue Mitte Studie / Aktuelle Stunde: Wie viel Migration brauchen und wie viel verkraften wir? / EuGH: Deutschland tut zu wenig für Naturschutz";"https://www.sr-mediathek.de/index.php?seite=7&id=32263&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-09-21
"338";"Abend";"Beginn der UN-Sicherheitsratssitzung / Kaputte Leopard-PanzerUkraine verweigert Übernahme / Fall Schönbohm - Faeser im Verhör / Bundesweiter Klinikprotest - Demo der Krankenhäuser vorm Landtag";"https://www.sr-mediathek.de/index.php?seite=7&id=32247&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-09-20
"339";"Abend";"Yeboah-Gedenkstunde in Saarlouis / Hammerskins Deutschland verboten / Aserbaidschan beschießt Bergkarabach  / Wird Nagelsmann Nationaltrainer?";"https://www.sr-mediathek.de/index.php?seite=7&id=32234&pnr=&tbl=pf";"Florian Mayer";30M 2S;2023-09-19
"340";"Abend";"Netanjahu bezeichnet Reform-Gegner als Iran-Freund / Flüchtlingsverteilung in Europa  / Nach Lampedusa-Besuch: EU sucht nach Lösungen / V&B kauft Ideal Standard.";"https://www.sr-mediathek.de/index.php?seite=7&id=32221&pnr=&tbl=pf";"Katrin Aue";30M 19S;2023-09-18
"341";"Abend";"Brandmauer eingerissen / Schienengipfel von Bund und Bahn / Lage in Libyen / Staatlicher Fonds für Erdbebenopfer in Marokko / Treffen der EU-Finanzminister / Klima Demo von FFF in Saarbrücken";"https://www.sr-mediathek.de/index.php?seite=7&id=32191&pnr=&tbl=pf";"Florian Mayer";29M 59S;2023-09-15
"342";"Abend";"Verbände kritisieren Klimapolitik der Bundesregierung / 20.000 Tote befürchtet - Nach den Überschwemmungen in Libyen / Bilanz des bundesweiten Warntags / Richtfest am Schanzenberg.";"https://www.sr-mediathek.de/index.php?seite=7&id=32158&pnr=&tbl=pf";"Florian Mayer";30M 0S;2023-09-14
"343";"Abend";"Treffen Putin-Kim beendet / 30 Jahre OsloKein Ansatz für Frieden / Angebot der MSC-GruppeGrößte Reederei der Welt will beim Hamburger Hafen einsteigen / Telekom baut fast ein Viertel der IT-Stellen ab.";"https://www.sr-mediathek.de/index.php?seite=7&id=32149&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-09-13
"344";"Abend";"Länderspiel gegen Frankreich / Erdbebenlage in Marokko / EU-Kommission verspricht Griechenland Hilfe / Neue Bildungsstudie der OECD.";"https://www.sr-mediathek.de/index.php?seite=7&id=32136&pnr=&tbl=pf";"Isabelle Tentrup";30M 11S;2023-09-12
"345";"Abend";"Lage in Marakesch nach dem Erdbeben / Kürzungen bei Migrationshilfen: Saar-Wohlfahrtsverbände kritisieren Bundesregierung / Nach Insolvenzen: Lage der Bäckereien im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=32121&pnr=&tbl=pf";"Florian Mayer";29M 50S;2023-09-11
"346";"Abend";"Heizungsgesetz ist durch / Etat ArbeitsministeriumHeil verteidigt Bürgergeld-Erhöhung / Weitere Zuspitzung im Berg-Karabach-Konflikt zwischen Armenien und Aserbaidschan  / Mali: Selbstmordanschlag auf Militärlager in Gao.";"https://www.sr-mediathek.de/index.php?seite=7&id=32088&pnr=&tbl=pf";"Stephan Deppen";30M 3S;2023-09-08
"347";"Abend";"""Neue Seidenstraße"" - guckt Deutschland zu? / Ministerpräsidentenkonferenz in Brüssel / Faeser und die Causa Schönbohm  und Landtags-Sondersitzung zur Causa Aiwanger in Bayern";"https://www.sr-mediathek.de/index.php?seite=7&id=32068&pnr=&tbl=pf";"Stephan Deppen";29M 12S;2023-09-07
"348";"Abend";"Generaldebatte Bundestag / Deutsche Exportwirtschaft auf Talfahrt / Angriff auf Markt in Kostjantyniwka / Corona-Ausschuss / Bischof Ackermann muss 20.000 Euro Schmerzensgeld zahlen / Frontex haftet nicht für Pushbacks";"https://www.sr-mediathek.de/index.php?seite=7&id=32056&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-09-06
"349";"Abend";"Lindner zu Haushaltsberatungen / Haushaltsdebatte Familie / Anhörung Corona-Ausschuss im Landtag / Messe IAA Mobility in München / Interview Stefan Reindl, Automobilexperte / Dehoga PK - Deutsches Gastgewerbe in prekärer Lage";"https://www.sr-mediathek.de/index.php?seite=7&id=32043&pnr=&tbl=pf";"Peter Weitzmann";30M 0S;2023-09-05
"350";"Abend";" Auftakt Gespräche Putin-Erdogan in Sotschi: großes Thema ist Getreidedeal / Afrikanischer Klimagipfel in Nairobi hat begonnen / Bedrohung durch invasive Arten Weltbiodiversiätsrat übergibt Abschlussempfehlungen.";"https://www.sr-mediathek.de/index.php?seite=7&id=32032&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-09-04
"351";"Abend";"Vorstand der CDU Fraktion beendet Klausur / Deutsche Wirtschaft im Focus von Cyberkriminellen / Hunger als Waffe? Die Lage in Berg Karabach spitzt sich weiter zu / Schlummernde Erdbebengefahr in Istanbul.";"https://www.sr-mediathek.de/index.php?seite=7&id=31997&pnr=&tbl=pf";"Peter Weitzmann";30M 2S;2023-09-01
"352";"Abend";"Knapp 3000 Schüler mehr im Saarland im neuen Schuljahr - Sommergespräch mit Ministerin Christine Streichert-Clivot / Vorstandswahl verschoben - Klausur der Linksfraktion hat begonnen .";"https://www.sr-mediathek.de/index.php?seite=7&id=31974&pnr=&tbl=pf";"Katrin Aue";29M 59S;2023-08-31
"353";"Abend";"Abschluss der Kabinettsklausur in Meseberg / Lauterbach zu Digitalisierung im Gesundheitswesen / Antidiskriminierungbeauftragte: Fördert KI Vorurteile? / EU kauft Rekordmengen an russischem LNG.";"https://www.sr-mediathek.de/index.php?seite=7&id=31962&pnr=&tbl=pf";"Jochem Marmit";30M 0S;2023-08-30
"354";"Abend";"Nach dem Koalitionsausschuss  - Söder erhöht mit  Fragenkatalog Druck auf Aiwanger / Meseberg - Abschluss erster Tag / Pflegekommission gibt Mindestlohn für die Altenpflege bekannt und Sommergespräch Rehlinger";"https://www.sr-mediathek.de/index.php?seite=7&id=31951&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-08-29
"355";"Abend";"Nach langem Streit Kindergrundsicherung beschlossen / Özdemir und der Erntebericht / Chinas diffuse Angst vor dem Fukushima-Kühlwasser";"https://www.sr-mediathek.de/index.php?seite=7&id=31935&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-08-28
"356";"Abend";"Industriestrompreis aus Saarländischer Sicht / Unterhaltsrecht - Entlastung für mitbetreuende Eltern / China verstärkt Engagement in Afrika - Interview / Verschärfte EU-Regeln für Online-Riesen in Kraft";"https://www.sr-mediathek.de/index.php?seite=7&id=31904&pnr=&tbl=pf";"Katrin Aue";30M 3S;2023-08-25
"357";"Abend";"Spekulationen zum Tod von Prigoschin / Aus Brics wird Brics Plus / BGH-Verhandlung Cyberbunker / Etappe D-Tour23 im Saarland";"https://www.sr-mediathek.de/index.php?seite=7&id=31885&pnr=&tbl=pf";"Peter Weitzmann";29M 59S;2023-08-24
"358";"Abend";"Reform des Namensrechts / Gewerbesteuereinnahmen im Saarland gestiegen - warum und was passiert damit? / Tag 2 des BRICS-Gipfels in Südafrika";"https://www.sr-mediathek.de/index.php?seite=7&id=31872&pnr=&tbl=pf";"Katrin Aue";30M 1S;2023-08-23
"359";"Abend";"Klimaschutz auf dem Prüfstand / Kommentar zum Ausbildungsstand / Erntebilanz Bauernverband / Brics-Gipfel eröffnet / Tote bei Waldbrand in Griechenland.";"https://www.sr-mediathek.de/index.php?seite=7&id=31860&pnr=&tbl=pf";"Katrin Aue";30M 0S;2023-08-22
"360";"Abend";"Hunderte Migranten an saudisch-jemenitischer Grenze getötet? / Baerbock trifft Außenministerin des Senegal in Berlin / Interview: Zuspitzende Situation in Bergkarabach";"https://www.sr-mediathek.de/index.php?seite=7&id=31850&pnr=&tbl=pf";"Stephan Deppen";29M 45S;2023-08-21
"361";"Abend";"Paus äußert sich nach Kabinettseklat / Österreichs Ex-Kanzler Kurz wird angeklagt / Scholz in Österreich: Grenzkontrollen bleiben / Saarländischer Flüchtlingsrat fordert Wiedereröffnung einer Außenstelle der Ausländerbehörde";"https://www.sr-mediathek.de/index.php?seite=7&id=31823&pnr=&tbl=pf";"Florian Mayer";29M 58S;2023-08-18
"362";"Abend";"Raketen-Deal mit Isreal: Weg für Arrow 3 Kauf ist frei /  Spanien: Etappensieg für Pedro Sánchez / Pfusch am Bauch: Medizinischer Dienst stellt Zahlen zu Behandlungsfehlern vor";"https://www.sr-mediathek.de/index.php?seite=7&id=31801&pnr=&tbl=pf";"Janek Böffel";30M 0S;2023-08-17
